cluster_id,food_name,avg_Protein,"avg_Carbohydrate, by difference","avg_Sodium, Na",avg_Energy,avg_Total lipid (fat),avg_Total Sugars,"avg_Fatty acids, total saturated",avg_Cholesterol,"avg_Fiber, total dietary","avg_Fatty acids, total trans","avg_Calcium, Ca","avg_Iron, Fe","avg_Vitamin C, total ascorbic acid","avg_Potassium, K","avg_Vitamin A, IU","avg_Vitamin D (D2 + D3), International Units","avg_Sugars, added"
2005,"ZESTY RANCH TORTILLA CHIPS, ZESTY RANCH",7.035775862068957,65.58696774193547,540.7682289416847,498.0344516129032,23.2949247311828,2.0428817204301066,3.6256129032258033,0.02178649237472767,6.08561290322581,0.005698924731182796,68.55194805194805,1.5764425162689808,0.10794979079497907,104.9520143884892,65.7457627118644,0.0,2.8881818181818186
12624,ZESTY SEASONED MEXICAN RICE WITH WHOLE GRAIN CORN,7.0633371335945325,78.92540032358097,239.40548879105518,358.4612998786571,0.8240372634235255,0.6683360764995658,0.04579750963533946,0.19252187309334962,1.4264742584285972,0.00012622927180966112,18.450392335088264,2.51549002436578,1.1305773342836778,407.4963158420441,55.04731505820503,0.12307692307692308,0.41882874779541446
11671,"ZIEGELMEIER'S, CREAMY TOASTED PECAN BUTTER, DARK CHOCOLATE",6.196701570680625,26.579776286353475,563.9352678571429,609.1818181818181,54.57239467849226,9.18106334841629,5.803393258426967,1.0502392344497609,7.429046563192904,0.0,83.7741935483871,2.472041284403669,3.086381322957198,364.23353293413174,340.280487804878,1.945578231292517,2.947222222222222
14433,"ZYMBOM, ENERGY DRINK WITH TAURINE",0.677543520309478,7.643474903474904,956.7231800766283,34.181470869149955,0.1759389895138227,7.058708708708709,0.21434163701067618,2.7186440677966104,0.5313868613138686,0.0,46.05072463768116,0.7087000000000001,24.474687499999995,130.32490974729242,706.4148936170212,77.77848101265823,7.598611111111111
8445,ZESTY SALSA CRACKERS,11.497716025641026,67.45892500000001,418.8900788461538,396.6479262820513,10.453347712418301,6.008233552631579,0.5965230769230769,0.10256410256410256,13.904678846153848,0.008502564102564102,41.73876845637584,4.5835006410256405,1.1457627118644067,318.6152141414141,98.25210084033614,0.0,5.119964285714286
11885,"VOSGES, SUPER DARK, SUPER FOODS + DARK CHOCOLATE, MATCHA GREEN TEA",7.404222222222221,49.651388888888896,89.11864406779661,542.55,38.831833333333336,32.17344444444444,22.938333333333333,1.5988700564971752,10.666666666666668,0.0,46.66285714285714,7.002400000000001,1.2018633540372672,593.0,13.094936708860759,0.0,0.0
13574,"WHOLE SALTED CASHEWS, SALTED",18.725929203539827,29.007345132743367,241.12389380530973,572.2743362831858,46.34097345132742,5.049292035398228,8.5162389380531,0.0,3.9650442477876093,0.0,33.044642857142854,5.7058849557522135,0.0,637.98125,0.0,0.0,0.6923076923076923
13448,"SALTED DRY ROASTED MACADAMIA NUTS, SALTED DRY ROASTED",7.14,14.29,319.8421052631579,714.0,75.0,3.57,12.5,0.0,7.099999999999999,0.0,71.0,3.5168421052631573,0.0,357.0,0.0,,0.0
10274,"WESTERN FAMILY, FUDGE DUOS, SANDWICH CREME COOKIES, CHOCOLATE",4.112344827586207,71.20641379310347,352.9310344827586,480.11034482758623,20.11248275862069,42.169310344827586,8.690620689655173,2.4532374100719423,2.5183098591549293,0.0,3.801526717557252,2.5057352941176463,0.0,143.27272727272728,7.450819672131147,,
218,"WESTERN FAMILY, MOON ROCKS, CRUNCHY FRUIT FLAVORED SNACKS",0.15224358974358973,91.75256410256408,54.166666666666664,352.97435897435895,0.0,76.89397435897435,0.0,0.0,0.14722222222222223,0.0,84.8021978021978,0.053239436619718306,438.98461538461544,1231.4,165.34722222222223,,
